,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
1,0.0610596327264902,0.1245063668960066,0.2994228488328486,0.3581096600983159,0.3705014507090898,0.3725786938819473,0.3734587327056058,0.3741575870578096,0.3747379752246672,0.375173620648795
2,0.0742640725184177,0.1943560877375995,0.3288100042338543,0.3631365961818,0.3755595437690848,0.3810276143452683,0.3842119070071417,0.3862965914629445,0.3876653313962518,0.3884784252055996
3,0.05010866733119,0.1902377414549446,0.3407897151738487,0.3755548810588803,0.3923061023594535,0.3993190742084914,0.4021353307732692,0.4030744688440285,0.4031338162493637,0.4025513206282443
4,0.0433531278185645,0.1192134520065862,0.3310357401718458,0.3764266757866301,0.3950845929209011,0.4022452228616416,0.404614710240227,0.4040175848610806,0.402217617154093,0.4001379844738299
5,0.0429279738706866,0.1178679222552337,0.331798993113978,0.3792911453200515,0.3988609686997325,0.406390538842276,0.4089034943755932,0.4081740460153011,0.406075889615176,0.4035836020522803
6,0.0428840846819784,0.1177207325454751,0.3319013369698436,0.3796808689916778,0.3994151121872032,0.4070778606008202,0.4097101251060462,0.4090572160253346,0.4070049153082873,0.4045441982807572
7,0.042880309365606,0.1177103097081587,0.3319188733407311,0.3797318123933106,0.3994903504363522,0.4071684375770772,0.4098162392608395,0.4091784286218182,0.4071374128187841,0.4046837953084882
8,0.0428800670177613,0.1177092651699916,0.3319189749302987,0.3797340483061744,0.3994922390812619,0.4071696052116184,0.4098169832344804,0.4091787242743694,0.4071381033920035,0.4046847323903401
9,0.0428799866898456,0.1177094133473253,0.3319192041658647,0.3797343730722077,0.3994922626930004,0.4071700707661664,0.4098171714414332,0.4091789821007984,0.4071385877170828,0.4046855919716322
10,0.0428799860594721,0.1177094223175967,0.3319192092433431,0.3797343868688468,0.3994922226360365,0.4071700963580777,0.4098171636941026,0.4091789696457683,0.4071385845120742,0.4046855823793714
