,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
1,7.971611449427296,10.643827684929429,11.447302800260408,11.653531466246235,11.747541863638466,11.815763964954964,11.874911200905728,11.92986246919043,11.981225367061986,12.027859758147644
2,8.891663782910259,11.02842635612106,11.467647347594257,11.608070782009824,11.695919241825724,11.767298687969957,11.830718365861165,11.88964180863653,11.944281619144212,11.994531220642294
3,8.607463557669535,10.5531766472205,11.231328842257923,11.475570633569196,11.621677805050515,11.738091640042654,11.81539452528263,11.885543662868312,11.94965396994313,12.008831784144316
4,7.625049574164351,9.85669288874748,11.018451831730369,11.344558380159716,11.528484129080509,11.684275695869418,11.768729779486558,11.841678107893268,11.908201917769718,11.96963756934376
5,7.582958697638162,9.805287655395691,10.998070825219427,11.332257785352532,11.518299373642453,11.676486222002517,11.761219192240247,11.833892229106793,11.900133658109212,11.961332254320006
6,7.579341860654717,9.80025085741989,10.995711610492114,11.330642455229931,11.516878193554628,11.675501987282258,11.760278940482928,11.832858482182354,11.899035565927276,11.960105223099816
7,7.578995146227833,9.79975219868455,10.995497175126667,11.330503245142449,11.516760263649966,11.675418772615949,11.76018244346941,11.832747638806271,11.8989180282778,11.959971513052505
8,7.578957529673822,9.799704834870118,10.995464134121876,11.330484457230098,11.516743911123902,11.675405340863408,11.760168676670087,11.832736578045637,11.8989086593764,11.959965451199622
9,7.578955054053288,9.799703362005104,10.995463617166598,11.330483323556148,11.516741983946108,11.675404130145823,11.76016736997956,11.832735719262711,11.89890781472441,11.95996368833394
10,7.578954999397094,9.799703305840724,10.995463526391037,11.330483231276869,11.516741899960632,11.67540411931843,11.76016737907711,11.832735825426862,11.898907852114084,11.959963694235658
