,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
1,0.7510736,0.5555762,0.4971183,0.48957223,0.49226207,0.49603084,0.50004965,0.50411797,0.50700325,0.51043534
2,0.67846143,0.5248575,0.48131683,0.47551677,0.47584665,0.47894827,0.48223063,0.48547393,0.48900834,0.49243566
3,0.6411896,0.49870458,0.44472545,0.4402031,0.44180617,0.44583088,0.4506098,0.4547938,0.45847976,0.46197268
4,0.6739551,0.52383626,0.43805245,0.43462384,0.4372389,0.44234866,0.4489444,0.45496994,0.4597678,0.4642617
5,0.67392665,0.52400255,0.4354245,0.43159878,0.4340839,0.43949646,0.44640985,0.45251966,0.45758086,0.46222055
6,0.6739574,0.5238859,0.43500337,0.43103248,0.43344676,0.43883026,0.4457778,0.4519365,0.45697442,0.46163666
7,0.6739233,0.52390254,0.43493763,0.4309675,0.43337584,0.43875283,0.4457275,0.45190692,0.45694694,0.46162516
8,0.67392874,0.52390295,0.43492907,0.43096393,0.43336233,0.43873033,0.4457074,0.4518862,0.45692155,0.46160677
9,0.67392945,0.5239037,0.43492967,0.43096513,0.43336278,0.43872824,0.44570482,0.45188442,0.45692173,0.46160337
10,0.67392945,0.52390367,0.43492958,0.43096513,0.43336278,0.4387283,0.4457048,0.45188433,0.4569219,0.46160343
