,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,5.9329928163324315,6.290222291449573,6.836028003007968,7.472472397491937,7.993175698376773,8.431167039927342,8.794910667834191,9.080319990309924,9.43904968041542,9.729521118763527,9.974064912232686,10.1708372356128,10.277019639385053,10.391429600408362,10.474911339708662,10.54174002901931,10.595508204521503,10.635027133679223,10.678719727554062,10.715115400744029,10.77223981530265,10.825429334603161,10.865448678589205,10.892388648502314,10.918350180602264,10.954842256845751,11.026098988113134,11.073362707253263,11.110790850262092,11.201197641159526,11.23270225276963,11.282345117432278,11.320841930446687,11.35699124872689,11.392378665912288,11.408875854317667,11.432363608294317,11.446990792217896,11.477416868976121,11.532481883043136,11.563868487297135,11.57720869759041,11.598247992132702,11.621114323902336,11.628628686403442,11.63685699224425,11.646261065832517,11.656222421070046,11.666641203654237,11.677046664879018
1,5.8975130346561695,6.3183776945486905,6.937568366806076,7.672032920820335,8.338910398628652,8.874177756904281,9.325271052536799,9.732684092805155,10.099735108144326,10.454591704937277,10.72737476957885,10.91579986790589,11.060193893464854,11.215432598181458,11.350065636325413,11.415354691349204,11.446215085363548,11.49000169656873,11.519547042115885,11.546797043831203,11.575438139381813,11.597361201528502,11.623331042777805,11.650907362041963,11.684144990388095,11.703959614783692,11.748442450115348,11.772824617782193,11.800157015992365,11.823845669214572,11.84380164984827,11.8782357073691,11.894580492513283,11.910257712106231,11.920086732416362,11.937143294887589,11.946521226803881,11.957600898026243,11.975978886947093,12.000425896247888,12.01816794296251,12.029624687026015,12.042778482763094,12.049787796696645,12.05929669935642,12.063088471303745,12.072133473896978,12.102801057919478,12.11002464640339,12.113140139331689
2,5.909513593090539,6.370703448445961,7.029873400326936,7.796621818233521,8.516868741418977,9.104491309736197,9.635084766996687,10.077860147349508,10.513067684381312,10.87961692721931,11.128378255951535,11.297513237913321,11.420646949157176,11.561166214403007,11.640958956896394,11.693926617016533,11.740892748393946,11.770480628225958,11.796449862094512,11.823202975355676,11.852911354812242,11.874683987149071,11.909610519583593,11.936733519252575,11.954949965150677,11.974247247976281,12.01978475996533,12.038995481562056,12.05963621723428,12.082474373342368,12.103142741934615,12.138069298996566,12.15543022802825,12.169156312379847,12.17757777724726,12.188771500347013,12.200018288549476,12.210254741884526,12.2322808283217,12.256746788684401,12.270858620850472,12.281640830610653,12.290599813486434,12.296800648767633,12.306093130885952,12.32393840037479,12.33135123070301,12.34495965392318,12.352497736845846,12.353278554715665
3,5.920894659604931,6.362239361317348,7.036164692310134,7.8389105415559435,8.578857898987833,9.188410377687754,9.71404658321327,10.24497227664677,10.706785645925558,11.021813470638019,11.300228677886274,11.507927749892044,11.639305173268411,11.773791307191102,11.858185011580968,11.906328683628843,11.947323353824302,11.98427020597973,12.010927572937916,12.037642152451713,12.06900641666322,12.09195542226307,12.126997700289106,12.154597945711622,12.173667962329006,12.187909344296221,12.234024515111654,12.252142301290778,12.27040075043571,12.290464477411543,12.309153516556195,12.3390808365087,12.353300339204836,12.362838490475589,12.371935162718732,12.380151801518164,12.389695186182783,12.397389040457119,12.413287611563247,12.436663790227305,12.452827408398086,12.460543598552942,12.468715505983214,12.475897216537746,12.484637535978349,12.503624730250348,12.508407491961613,12.526391934591917,12.53480710681518,12.536694502284336
4,5.943384241709553,6.420172895896913,7.121878571794376,7.986044062851656,8.789293957592674,9.430025248145233,9.962135020265887,10.53085458974612,10.983860494980707,11.339228950165285,11.604423329127165,11.779223630779923,11.902681134487105,12.017340968323506,12.078932691254373,12.11544637291242,12.148249945955277,12.17502895542098,12.201229779370077,12.2250364883339,12.247049110468783,12.280283772405237,12.312714228659829,12.339870903210349,12.35756905553204,12.370627276504093,12.414064846541386,12.429650633336385,12.446683520784376,12.46377388521494,12.476929053147392,12.490972298276686,12.498257995412644,12.504809310514597,12.510954185362866,12.519694068926672,12.528307819812838,12.526047626233565,12.540452538439922,12.553585538075613,12.557613212976825,12.562382425522072,12.565542553430156,12.563595938353211,12.571482395147394,12.587003160150212,12.588677893022147,12.602808158963839,12.597066417162956,12.595959776581601
5,5.916661498761218,6.409333318181002,7.151734171604152,8.014503239348608,8.80750981990854,9.463577916378394,10.015863285285887,10.59724229358363,11.083800998414851,11.452959635496116,11.713755701930168,11.921903349325767,12.077947241962645,12.177684545971658,12.229724750099898,12.264267221676544,12.294355677215542,12.318147635379173,12.343260610324208,12.364074317644707,12.382331111748204,12.404080894898684,12.436704461245787,12.464496751677514,12.47949570114268,12.492252336406262,12.50644903363316,12.521078121187045,12.532858071004135,12.546478132694105,12.562828282694403,12.574588870033166,12.583618442437983,12.586664055947416,12.586648458860882,12.594056205609228,12.60115019604722,12.600286897879624,12.607124975479229,12.606846325592995,12.610135440562424,12.613995498726855,12.617440930276395,12.617233811394534,12.627396966943929,12.631903006312402,12.633673316227362,12.650554539721522,12.65052473578071,12.65112313840595
6,5.90938375199852,6.398742662742793,7.138990021048199,8.025211404675886,8.86924019659254,9.556242577118336,10.135123776488836,10.740586183451793,11.227944007958165,11.587597050416388,11.847493794350893,12.035808034468205,12.169068037590323,12.261242729504415,12.322409545273521,12.364939050131076,12.396733844574152,12.426804441793799,12.453867542672539,12.477003051187221,12.495309629923108,12.516013440849207,12.540335681336604,12.565506850811234,12.577581762402774,12.590294828754638,12.600634970184029,12.611218954058184,12.62213049232523,12.633858371648305,12.643214277637354,12.649174010078017,12.657436140330356,12.660461680016322,12.662627636784837,12.670167984481683,12.675866431029474,12.68210470088343,12.679797935273008,12.688006908029816,12.689661268293237,12.689398499135367,12.687503547470286,12.688679478041578,12.695086138827069,12.70459427170411,12.701087245114373,12.71818343245505,12.716030312929558,12.708048602062657
7,5.94187002731172,6.447140436995198,7.233450132526657,8.180058671360296,9.083959484376354,9.80373859184739,10.386136758320475,10.979094661921597,11.401829075023075,11.73507876413429,11.983055017565608,12.166003906928387,12.286944089434105,12.369891874513435,12.429239768009438,12.468218102556143,12.500852054295756,12.5333083481101,12.56519917875221,12.590031801201997,12.609467006092764,12.629118869405488,12.659540402178065,12.68664862744025,12.702610604269895,12.715022541276515,12.726553298960946,12.740614571757213,12.743387315902385,12.75476378421703,12.776093899845488,12.781338102167176,12.785554938438384,12.78908707988311,12.793768822660931,12.79193095874386,12.79784756191406,12.801620849561528,12.80119010729302,12.796565013389392,12.797093760061776,12.799010206150832,12.799234386246276,12.789013614487963,12.795634028826372,12.810252936657838,12.804974872454524,12.81765452537417,12.815335065188316,12.812227528398239
8,5.922273543097685,6.416788449433359,7.1809656184048105,8.105324896388348,8.989555990649382,9.705035086874732,10.332374398874936,10.964946024164819,11.434722924816976,11.81463071520605,12.101491547586152,12.289912988901472,12.408877989083777,12.489279624130216,12.545998910705913,12.58022140710569,12.608553303658244,12.635861955057274,12.665434846252454,12.68455310010403,12.70455338221954,12.723923699179608,12.754249473029882,12.778952124693202,12.790931208746304,12.803198076992237,12.815486466039665,12.832355808476946,12.842156645496603,12.852900604085702,12.864429812827842,12.874601281281592,12.882576774655982,12.883649531157293,12.888852969939128,12.892414790356284,12.896818613744863,12.898228755620938,12.898346821825758,12.899340553097629,12.898459287236781,12.894525638395187,12.892292141756707,12.887336412341613,12.889970734007392,12.905735779125077,12.903283634925543,12.917522119662667,12.91360931499381,12.9057664526392
9,5.932636342877295,6.446102721882485,7.227686856298934,8.181673378875715,9.104663326894766,9.856235660825767,10.48984839813189,11.11144671535213,11.561574992349355,11.918508181352585,12.184103771588946,12.358996603863304,12.485923199276536,12.575475326459227,12.632794770183356,12.675140955266933,12.704096267264514,12.727996636477021,12.75686121804898,12.775425696394137,12.793355784007561,12.813147370420095,12.845939547007044,12.873018194375254,12.888376664624994,12.903259600199101,12.9139045239519,12.92517096086659,12.935608288993535,12.948780663889632,12.965905436678547,12.974353345340477,12.980671056817474,12.980279727092626,12.984151104019311,12.987717192252424,12.990805246315745,12.994487480693387,12.99713176805607,12.997642641619924,12.996442426801359,12.995401495893903,12.99355692510571,12.98813206874933,12.989036432791359,13.004042255482576,13.00248782423131,13.013979149495576,13.008761196559309,12.999061459310603
10,5.931964949616571,6.444054520929018,7.235017138342642,8.180810456751397,9.0879881232096,9.836766619808614,10.479891924498828,11.104452492558764,11.602198309620542,11.980695595465974,12.241809207584113,12.42689331434631,12.575502729110074,12.661358788165366,12.734440782796714,12.780765858892043,12.810851363285602,12.837290311205008,12.860888455494027,12.882203568916886,12.901074883812617,12.917509653701249,12.950640485911457,12.975995904810445,12.98658947988653,12.998453981401777,13.011577208575783,13.027109335200757,13.0382644249913,13.050164148059203,13.063230497417177,13.076124140157825,13.083013511959544,13.087407764891548,13.087370509942813,13.087006811393145,13.086483570354147,13.085958375582036,13.088148268808217,13.09088378624438,13.087944593139472,13.081564612339005,13.07714857640452,13.075068544429314,13.075635854072477,13.085714007185,13.083337806235832,13.092814276348212,13.08725690739109,13.0772094320136
11,5.941168566128158,6.46095280324924,7.2778896973297265,8.27640684834902,9.222379109986706,9.976335140254847,10.611999701018288,11.234306436656425,11.731451348601123,12.099218767063114,12.348213076403527,12.527307946898656,12.656382538404591,12.73327498693548,12.790952432477518,12.83158139558041,12.863273140084495,12.895119089881709,12.91710919929175,12.939619739840992,12.957591141321693,12.974216527805996,13.005288099060602,13.030808236217517,13.044402709050667,13.056362538468761,13.069578183901378,13.084208833911756,13.094589049348077,13.10702729966988,13.12062826421235,13.129060753997383,13.133161645178467,13.132559225427286,13.137429303633203,13.13901661842982,13.13842414473732,13.141273854264515,13.143983025387314,13.144818642181473,13.141377337604165,13.138847039923524,13.133664910746873,13.128859966506628,13.130490643427793,13.14505891283995,13.141417517427868,13.151129955153777,13.144478156593946,13.137597335181443
12,5.927807861410448,6.4692883893566595,7.293193317964031,8.282832527638913,9.202974305059103,9.922605168098983,10.557892914708027,11.177627288634644,11.678835260201396,12.075199495132626,12.370057908596152,12.578000322477973,12.71344871637029,12.805414579472583,12.867960852861769,12.907366594589842,12.936780807019446,12.961642447056365,12.981251520356338,12.998135109256697,13.013323198211644,13.031250734753872,13.064561221039455,13.09031964844168,13.103895440688547,13.114406899762761,13.125972312995716,13.141503371022406,13.149878717713788,13.16056096796262,13.174221672902322,13.183174776561328,13.187537217945483,13.186894737190293,13.186807534363945,13.19184665780025,13.189043136070742,13.187020236007978,13.187374915297552,13.186854340135344,13.1807246032956,13.175595501697275,13.172010858874334,13.167492860607135,13.167343946433336,13.179794957056064,13.178729293096879,13.188364705964473,13.180571107406703,13.17361969178938
13,5.9591237662119525,6.490803664223739,7.316200834686633,8.342686663917931,9.314599587010765,10.080995779425725,10.731376597126046,11.3596903422033,11.829919229780145,12.19239493116894,12.458512730071543,12.65299528159818,12.788741037200966,12.874000238070503,12.937050485770838,12.975670691329483,13.003675925415507,13.028358746325663,13.05179075771196,13.070098157525852,13.089591992794931,13.104243260096197,13.138723751072494,13.165557737456766,13.180020578034304,13.191936540869353,13.20248973959508,13.215459809140144,13.22794694360435,13.24017634094287,13.252914290296253,13.262922494143599,13.267080407203046,13.26360105618232,13.263502745696673,13.264539139557476,13.267475139778158,13.265823436482831,13.265159590314248,13.265830288121062,13.262532070617684,13.256402218034939,13.250959456710763,13.244064116713968,13.244127194646556,13.25690590222835,13.25558829571106,13.265163549893813,13.256505642563635,13.250144942253266
14,5.9476469573081205,6.485905641797197,7.31751670394016,8.315682960943953,9.282437998008866,10.037657615642946,10.712093471877843,11.363905126579262,11.857885434451688,12.259721047123605,12.547831937943048,12.742137719747234,12.872537703289561,12.956453260964885,13.013746957136147,13.053414168082025,13.08137906652177,13.105147028287732,13.12706185118687,13.149131504718598,13.167244266863324,13.182929474705203,13.21710095375974,13.243231576673846,13.254818601312238,13.266724982279271,13.279675095455147,13.291379926161762,13.302055936389818,13.312719898299683,13.326343367652084,13.331477453849953,13.337136874128497,13.335499721763364,13.336382149480094,13.338044194347598,13.335990306609027,13.33342703717821,13.331434941296381,13.325729980470184,13.321574570494727,13.318214654855002,13.30932749640974,13.301803447621115,13.302780352381792,13.314921360088004,13.308906573919334,13.319002923970356,13.310037958895872,13.30324377503413
15,5.973594834901785,6.528242595542713,7.378481767035904,8.43313326943015,9.425881992113396,10.202104804418488,10.852123804440517,11.462460338774566,11.931579398673787,12.308334848343085,12.57140619093689,12.762436833763502,12.900107847523472,12.988095898788004,13.052567374419098,13.094168793716053,13.119339254023838,13.144226908756254,13.165593380719976,13.186175544346915,13.206102834848835,13.221167557086497,13.256748579162467,13.286898687267815,13.300553133525625,13.314857841211749,13.323896703931222,13.336181725609837,13.346863508808763,13.36000826149428,13.374613479318743,13.378684270284511,13.381232723256385,13.379238449677402,13.379609217695556,13.383358335908833,13.379301411894913,13.373966117848974,13.37370055749818,13.372812061907343,13.373117506598513,13.366455933178703,13.359496597339946,13.355074798319198,13.356045826062088,13.366438547600499,13.358903227384058,13.369525642194965,13.364406019890316,13.359181355998988
16,5.965998513824924,6.511582593675241,7.362891590224818,8.377258153780309,9.353254295365511,10.122077259148956,10.784789876130523,11.439946516939273,11.950354237971517,12.335455728419799,12.616932885153957,12.810812097690922,12.953766499857764,13.039162421060196,13.09759655186215,13.139710223794545,13.169632068713907,13.194051908450541,13.216466045259105,13.234876505849279,13.251598757543487,13.26869155485709,13.302259995472614,13.329614403150405,13.34343176995022,13.354831136551532,13.364270840558719,13.3747660739855,13.385137891639772,13.397421896174377,13.410368030422404,13.414577737000972,13.412171534932579,13.412316595052705,13.408384319009631,13.405869262291096,13.404541039209645,13.405161339636656,13.40545152247477,13.40221669348706,13.400431315224726,13.395408802488767,13.390395595092485,13.385258989629369,13.387527439772512,13.397174969684277,13.394286448295876,13.404429819806973,13.397025411718888,13.393007381583002
17,5.965964995489712,6.514103321465333,7.362320183003813,8.388066226706957,9.37981928564358,10.153443823081627,10.820598134445046,11.483877627492308,11.996352865314833,12.386115911092615,12.667764079760452,12.86796500290318,13.001945979835646,13.094437165823171,13.161672101860072,13.208153587483768,13.23945698442521,13.26829227131068,13.288467484124823,13.30910143442727,13.327094657010988,13.344244203098059,13.38036451291751,13.408454436267663,13.420303882637901,13.43025332745427,13.44036174342786,13.45333519192916,13.463365794188514,13.47611045366748,13.487859207905046,13.494277868075368,13.49464838916173,13.495695417490378,13.496236161826616,13.494663231742996,13.491622704539537,13.487694103884412,13.48863107995207,13.486996373346107,13.484781754970061,13.476503677419142,13.465803721801876,13.461975952574042,13.462410774124072,13.476168085277765,13.469748725287186,13.478084860926387,13.470947267370178,13.46169220645671
18,5.993933303797387,6.549498380801388,7.418416242770329,8.461450225662091,9.48450222226053,10.303191177424226,10.981504639066893,11.642281084709635,12.119208451364088,12.485027324373092,12.749192295024185,12.937881508994986,13.072022536097776,13.160288400568536,13.22749121512862,13.272622125905126,13.302888165899711,13.329250932802193,13.352334757826158,13.37241906237162,13.390662868861972,13.406545500577478,13.441003224423678,13.469195426805221,13.48216675970357,13.493634621064992,13.503735530725507,13.513922316878187,13.52165951503605,13.53414126065424,13.544097175349952,13.54962729258454,13.55119174404142,13.551577632138025,13.549399128259598,13.54724476726593,13.547270506785082,13.542152401431666,13.538776445150358,13.534603561164795,13.530367342956048,13.518798970025408,13.509629543113693,13.505797435879563,13.50817061857904,13.51665982904147,13.509082236050254,13.515876287401486,13.504591538660684,13.493872466870325
19,5.98438304669193,6.53750658530721,7.402312208147075,8.459048251329273,9.478203657418666,10.282789428508949,10.96060453212334,11.620978271025503,12.116602503862158,12.501493053527478,12.781211563414072,12.96549736612209,13.098304230382956,13.195081003108061,13.266411443541585,13.310508349081118,13.340705735292364,13.368658671416538,13.389475226560164,13.40820120518683,13.424858424918627,13.43982011149234,13.474754657859213,13.503721153142054,13.51675025243954,13.525107495437323,13.537016094879693,13.545802523556425,13.553701753372302,13.562882155607774,13.572783312712824,13.578829288828803,13.580054750189817,13.576131858301249,13.573252855258398,13.57189133311255,13.567228121280888,13.562580797312387,13.559738066280584,13.555483032038458,13.5500065943594,13.5368845449345,13.52667805871386,13.521814747694647,13.51881662985248,13.528809439358792,13.52050927916431,13.52779487650979,13.514107436591434,13.503256619994747
