,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
1,0.1003586201198954,0.2564703967148065,0.3829213854714728,0.4106171930774033,0.4150326019707789,0.4131302007182688,0.4098086185560503,0.4062806095314276,0.4030408970692367,0.3998446941755154
2,0.1308943321967973,0.3067700636058045,0.3867865910629012,0.4065999967910707,0.4141542532780765,0.4158497190183591,0.4155615440462135,0.4143797325062667,0.4128742024397405,0.4113458538385595
3,0.1681276487610879,0.3207958051275365,0.4084691866205971,0.4318530956244178,0.4419794135019279,0.4446503747521345,0.4425603601181182,0.4394135003819525,0.4359228355937715,0.4321581627203018
4,0.1553999261016586,0.2413607032689235,0.3992221873801768,0.4316017485324364,0.4456994392601223,0.449328919641219,0.444822182992458,0.439897405630729,0.4348254369471266,0.4300033869552223
5,0.158233567648542,0.2391514952091708,0.4002657331557821,0.4344800392969175,0.4493923491386346,0.4532819294523432,0.4486385508059,0.443477819918974,0.4380999806934462,0.4329499463562614
6,0.1587889226057704,0.2389769147814501,0.400389796721299,0.4348687811811848,0.4499397155106602,0.453934085686655,0.4493574359964759,0.4442251696581805,0.4388852539081858,0.4337541217209403
7,0.1588446310379831,0.2389625756407995,0.4004095742443521,0.4349187737266577,0.4500073790843744,0.4540147386991965,0.449445487518948,0.4443196481980755,0.4389907755086492,0.4338617655237762
8,0.1588511570815662,0.2389606458745101,0.4004096780173585,0.4349211688443647,0.4500091821969562,0.4540171421420053,0.4494473717123305,0.444321084279633,0.4389907161899814,0.4338614117552191
9,0.1588517815433621,0.2389606365118705,0.4004102458455868,0.4349219522530766,0.4500100763708254,0.4540180429323577,0.449447877906434,0.444321477057386,0.4389913887392478,0.4338619792775259
10,0.158851767822216,0.238960577584575,0.4004102308429402,0.4349219166609369,0.4500100387467109,0.4540180113030175,0.4494478672143334,0.4443214861819264,0.4389913639334472,0.4338619571209607
